Sector,Piscina,Corrida,Estadio,Parametro,Promedio,supervivencia
Sala 05,L0504,0036C,Mysis 1,Oxigeno,5.29,64
Sala 05,L0505,0036C,Mysis 1,Oxigeno,5.28,67
Sala 05,L0506,0036C,Mysis 1,Oxigeno,5.28,66
Sala 05,L0507,0036C,Mysis 1,Oxigeno,5.28,75
Sala 05,L0508,0036C,Mysis 1,Oxigeno,5.28,61
Sala 05,L0509,0036C,Mysis 1,Oxigeno,5.30,64
Sala 05,L0510,0036C,Mysis 1,Oxigeno,5.30,41
Sala 06,L0606,0036C,Mysis 1,Oxigeno,4.70,53
Sala 06,L0607,0036C,Mysis 1,Oxigeno,4.68,54
Sala 07,L0701,0036C,Mysis 1,Oxigeno,5.05,52
Sala 07,L0702,0036C,Mysis 1,Oxigeno,5.03,53
Sala 07,L0703,0036C,Mysis 1,Oxigeno,5.13,54
Sala 07,L0704,0036C,Mysis 1,Oxigeno,5.13,55
Sala 07,L0705,0036C,Mysis 1,Oxigeno,5.23,50
Sala 07,L0706,0036C,Mysis 1,Oxigeno,5.18,50
Sala 07,L0707,0036C,Mysis 1,Oxigeno,5.22,50
Sala 07,L0708,0036C,Mysis 1,Oxigeno,5.21,49
Sala 07,L0709,0036C,Mysis 1,Oxigeno,5.23,48
Sala 07,L0710,0036C,Mysis 1,Oxigeno,5.21,51
Sala 07,L0711,0036C,Mysis 1,Oxigeno,5.20,51
Sala 07,L0712,0036C,Mysis 1,Oxigeno,5.20,51
Sala 07,L0713,0036C,Mysis 1,Oxigeno,5.18,54
Sala 07,L0714,0036C,Mysis 1,Oxigeno,5.19,59
Sala 08,L0801,0036C,Mysis 1,Oxigeno,5.00,62
Sala 08,L0802,0036C,Mysis 1,Oxigeno,5.04,62
Sala 08,L0803,0036C,Mysis 1,Oxigeno,4.85,55
Sala 08,L0804,0036C,Mysis 1,Oxigeno,5.04,65
Sala 08,L0805,0036C,Mysis 1,Oxigeno,5.08,60
Sala 08,L0806,0036C,Mysis 1,Oxigeno,5.06,71
Sala 08,L0807,0036C,Mysis 1,Oxigeno,5.16,70
Sala 08,L0808,0036C,Mysis 1,Oxigeno,5.06,51
Sala 08,L0809,0036C,Mysis 1,Oxigeno,5.11,57
Sala 08,L0810,0036C,Mysis 1,Oxigeno,4.94,51
Sala 08,L0811,0036C,Mysis 1,Oxigeno,4.99,52
Sala 08,L0812,0036C,Mysis 1,Oxigeno,4.88,53
Sala 10,L1001,0036C,Mysis 1,Oxigeno,4.43,56
Sala 10,L1002,0036C,Mysis 1,Oxigeno,4.43,56
Sala 10,L1003,0036C,Mysis 1,Oxigeno,4.43,54
Sala 10,L1004,0036C,Mysis 1,Oxigeno,4.43,56
Sala 10,L1005,0036C,Mysis 1,Oxigeno,4.42,54
Sala 10,L1006,0036C,Mysis 1,Oxigeno,4.42,52
Sala 10,L1013,0036C,Mysis 1,Oxigeno,4.50,60
Sala 10,L1014,0036C,Mysis 1,Oxigeno,4.54,61
Sala 11,L1101,0036C,Mysis 1,Oxigeno,5.92,59
Sala 11,L1102,0036C,Mysis 1,Oxigeno,5.74,60
Sala 11,L1103,0036C,Mysis 1,Oxigeno,5.69,55
Sala 11,L1104,0036C,Mysis 1,Oxigeno,5.72,55
Sala 11,L1105,0036C,Mysis 1,Oxigeno,5.83,55
Sala 11,L1106,0036C,Mysis 1,Oxigeno,5.76,56
Sala 11,L1107,0036C,Mysis 1,Oxigeno,5.82,56
Sala 11,L1108,0036C,Mysis 1,Oxigeno,5.62,56
Sala 11,L1109,0036C,Mysis 1,Oxigeno,5.67,56
Sala 11,L1110,0036C,Mysis 1,Oxigeno,5.69,55
Sala 11,L1111,0036C,Mysis 1,Oxigeno,5.76,56
Sala 11,L1112,0036C,Mysis 1,Oxigeno,5.64,56
Sala 11,L1113,0036C,Mysis 1,Oxigeno,5.67,58
Sala 11,L1114,0036C,Mysis 1,Oxigeno,5.68,58
Sala 04,L0406,0037C,Mysis 1,Oxigeno,5.35,52
Sala 04,L0407,0037C,Mysis 1,Oxigeno,5.26,50
Sala 04,L0408,0037C,Mysis 1,Oxigeno,5.33,46
Sala 04,L0409,0037C,Mysis 1,Oxigeno,5.32,38
Sala 05,L0501,0037C,Mysis 1,Oxigeno,5.23,67
Sala 05,L0502,0037C,Mysis 1,Oxigeno,5.23,70
Sala 05,L0503,0037C,Mysis 1,Oxigeno,5.21,70
Sala 05,L0504,0037C,Mysis 1,Oxigeno,5.21,70
Sala 05,L0505,0037C,Mysis 1,Oxigeno,5.22,67
Sala 05,L0506,0037C,Mysis 1,Oxigeno,5.22,64
Sala 05,L0507,0037C,Mysis 1,Oxigeno,5.20,64
Sala 05,L0508,0037C,Mysis 1,Oxigeno,5.17,63
Sala 05,L0509,0037C,Mysis 1,Oxigeno,5.18,42
Sala 05,L0510,0037C,Mysis 1,Oxigeno,5.19,38
Sala 06,L0601,0037C,Mysis 1,Oxigeno,4.58,53
Sala 06,L0602,0037C,Mysis 1,Oxigeno,4.57,54
Sala 06,L0603,0037C,Mysis 1,Oxigeno,4.55,54
Sala 06,L0604,0037C,Mysis 1,Oxigeno,4.60,54
Sala 06,L0605,0037C,Mysis 1,Oxigeno,4.55,53
Sala 06,L0606,0037C,Mysis 1,Oxigeno,4.68,55
Sala 06,L0607,0037C,Mysis 1,Oxigeno,4.59,54
Sala 06,L0608,0037C,Mysis 1,Oxigeno,4.75,56
Sala 06,L0609,0037C,Mysis 1,Oxigeno,4.49,54
Sala 06,L0610,0037C,Mysis 1,Oxigeno,4.65,55
Sala 06,L0611,0037C,Mysis 1,Oxigeno,4.54,55
Sala 06,L0612,0037C,Mysis 1,Oxigeno,4.47,55
Sala 06,L0613,0037C,Mysis 1,Oxigeno,4.58,56
Sala 06,L0614,0037C,Mysis 1,Oxigeno,4.71,56
Sala 07,L0701,0037C,Mysis 1,Oxigeno,5.30,55
Sala 07,L0702,0037C,Mysis 1,Oxigeno,5.37,54
Sala 07,L0703,0037C,Mysis 1,Oxigeno,5.37,56
Sala 07,L0704,0037C,Mysis 1,Oxigeno,5.34,56
Sala 07,L0705,0037C,Mysis 1,Oxigeno,5.33,56
Sala 07,L0706,0037C,Mysis 1,Oxigeno,5.38,56
Sala 07,L0707,0037C,Mysis 1,Oxigeno,5.39,55
Sala 07,L0708,0037C,Mysis 1,Oxigeno,5.54,55
Sala 07,L0709,0037C,Mysis 1,Oxigeno,5.47,57
Sala 07,L0710,0037C,Mysis 1,Oxigeno,5.42,55
Sala 07,L0711,0037C,Mysis 1,Oxigeno,5.37,55
Sala 07,L0712,0037C,Mysis 1,Oxigeno,5.34,56
Sala 07,L0713,0037C,Mysis 1,Oxigeno,5.34,62
Sala 07,L0714,0037C,Mysis 1,Oxigeno,5.34,62
Sala 08,L0801,0037C,Mysis 1,Oxigeno,4.64,60
Sala 08,L0802,0037C,Mysis 1,Oxigeno,4.76,62
Sala 08,L0803,0037C,Mysis 1,Oxigeno,4.68,52
Sala 08,L0804,0037C,Mysis 1,Oxigeno,4.71,57
Sala 08,L0805,0037C,Mysis 1,Oxigeno,4.63,55
Sala 08,L0806,0037C,Mysis 1,Oxigeno,4.66,52
Sala 08,L0807,0037C,Mysis 1,Oxigeno,4.72,54
Sala 08,L0808,0037C,Mysis 1,Oxigeno,4.63,59
Sala 08,L0809,0037C,Mysis 1,Oxigeno,4.61,57
Sala 08,L0810,0037C,Mysis 1,Oxigeno,4.63,55
Sala 08,L0811,0037C,Mysis 1,Oxigeno,4.63,59
Sala 08,L0812,0037C,Mysis 1,Oxigeno,4.59,59
Sala 08,L0813,0037C,Mysis 1,Oxigeno,4.61,54
Sala 08,L0814,0037C,Mysis 1,Oxigeno,4.83,55
Sala 09,L0901,0037C,Mysis 1,Oxigeno,5.47,55
Sala 09,L0902,0037C,Mysis 1,Oxigeno,5.60,55
Sala 09,L0903,0037C,Mysis 1,Oxigeno,5.60,55
Sala 09,L0904,0037C,Mysis 1,Oxigeno,5.60,55
Sala 09,L0905,0037C,Mysis 1,Oxigeno,5.51,55
Sala 09,L0906,0037C,Mysis 1,Oxigeno,5.48,57
Sala 09,L0907,0037C,Mysis 1,Oxigeno,5.59,57
Sala 09,L0908,0037C,Mysis 1,Oxigeno,5.57,57
Sala 09,L0909,0037C,Mysis 1,Oxigeno,5.49,57
Sala 09,L0911,0037C,Mysis 1,Oxigeno,5.60,57
Sala 09,L0912,0037C,Mysis 1,Oxigeno,5.62,57
Sala 09,L0913,0037C,Mysis 1,Oxigeno,5.66,58
Sala 09,L0914,0037C,Mysis 1,Oxigeno,5.57,59
Sala 10,L1001,0037C,Mysis 1,Oxigeno,4.74,57
Sala 10,L1002,0037C,Mysis 1,Oxigeno,4.70,53
Sala 10,L1003,0037C,Mysis 1,Oxigeno,4.61,55
Sala 10,L1004,0037C,Mysis 1,Oxigeno,4.66,51
Sala 10,L1005,0037C,Mysis 1,Oxigeno,4.67,53
Sala 10,L1006,0037C,Mysis 1,Oxigeno,4.63,56
Sala 10,L1007,0037C,Mysis 1,Oxigeno,4.64,59
Sala 10,L1008,0037C,Mysis 1,Oxigeno,4.60,56
Sala 10,L1009,0037C,Mysis 1,Oxigeno,4.66,55
Sala 10,L1010,0037C,Mysis 1,Oxigeno,4.57,55
Sala 10,L1011,0037C,Mysis 1,Oxigeno,4.56,55
Sala 10,L1012,0037C,Mysis 1,Oxigeno,4.57,59
