Sector,Piscina,Corrida,Estadio,Parametro,Promedio,supervivencia
Sala 04,L0410,0033C,Zoea 2,Saturacion,87,70
Sala 04,L0411,0033C,Zoea 2,Saturacion,86,70
Sala 04,L0412,0033C,Zoea 2,Saturacion,86,66
Sala 05,L0501,0033C,Zoea 2,Saturacion,78,74
Sala 05,L0502,0033C,Zoea 2,Saturacion,78,75
Sala 05,L0503,0033C,Zoea 2,Saturacion,78,74
Sala 05,L0504,0033C,Zoea 2,Saturacion,78,75
Sala 05,L0505,0033C,Zoea 2,Saturacion,78,74
Sala 05,L0506,0033C,Zoea 2,Saturacion,78,75
Sala 05,L0507,0033C,Zoea 2,Saturacion,78,84
Sala 05,L0508,0033C,Zoea 2,Saturacion,78,81
Sala 05,L0509,0033C,Zoea 2,Saturacion,78,81
Sala 05,L0510,0033C,Zoea 2,Saturacion,78,82
Sala 05,L0511,0033C,Zoea 2,Saturacion,78,85
Sala 05,L0512,0033C,Zoea 2,Saturacion,78,82
Sala 07,L0701,0033C,Zoea 2,Saturacion,78,70
Sala 07,L0702,0033C,Zoea 2,Saturacion,77,74
Sala 07,L0703,0033C,Zoea 2,Saturacion,76,65
Sala 07,L0704,0033C,Zoea 2,Saturacion,77,94
Sala 07,L0705,0033C,Zoea 2,Saturacion,79,85
Sala 07,L0706,0033C,Zoea 2,Saturacion,78,85
Sala 07,L0707,0033C,Zoea 2,Saturacion,79,88
Sala 07,L0708,0033C,Zoea 2,Saturacion,78,78
Sala 07,L0709,0033C,Zoea 2,Saturacion,78,78
Sala 07,L0710,0033C,Zoea 2,Saturacion,78,60
Sala 07,L0711,0033C,Zoea 2,Saturacion,79,51
Sala 07,L0712,0033C,Zoea 2,Saturacion,77,62
Sala 10,L1008,0033C,Zoea 2,Saturacion,75,66
Sala 10,L1009,0033C,Zoea 2,Saturacion,76,74
Sala 10,L1010,0033C,Zoea 2,Saturacion,76,74
Sala 10,L1011,0033C,Zoea 2,Saturacion,78,76
Sala 10,L1012,0033C,Zoea 2,Saturacion,77,76
Sala 10,L1013,0033C,Zoea 2,Saturacion,78,70
Sala 10,L1014,0033C,Zoea 2,Saturacion,76,81
Sala 05,L0501,0034C,Zoea 2,Saturacion,83,83
Sala 05,L0502,0034C,Zoea 2,Saturacion,83,78
Sala 05,L0503,0034C,Zoea 2,Saturacion,83,77
Sala 05,L0504,0034C,Zoea 2,Saturacion,83,80
Sala 05,L0505,0034C,Zoea 2,Saturacion,83,80
Sala 05,L0506,0034C,Zoea 2,Saturacion,83,80
Sala 05,L0507,0034C,Zoea 2,Saturacion,83,77
Sala 05,L0508,0034C,Zoea 2,Saturacion,83,77
Sala 05,L0509,0034C,Zoea 2,Saturacion,83,78
Sala 05,L0510,0034C,Zoea 2,Saturacion,83,77
Sala 05,L0511,0034C,Zoea 2,Saturacion,83,69
Sala 05,L0512,0034C,Zoea 2,Saturacion,83,82
Sala 07,L0701,0034C,Zoea 2,Saturacion,89,84
Sala 07,L0702,0034C,Zoea 2,Saturacion,90,81
Sala 07,L0703,0034C,Zoea 2,Saturacion,88,76
Sala 07,L0704,0034C,Zoea 2,Saturacion,89,90
Sala 07,L0705,0034C,Zoea 2,Saturacion,90,82
Sala 07,L0706,0034C,Zoea 2,Saturacion,89,76
Sala 07,L0707,0034C,Zoea 2,Saturacion,90,67
Sala 07,L0708,0034C,Zoea 2,Saturacion,89,84
Sala 07,L0709,0034C,Zoea 2,Saturacion,90,73
Sala 07,L0710,0034C,Zoea 2,Saturacion,89,75
Sala 07,L0711,0034C,Zoea 2,Saturacion,89,70
Sala 07,L0712,0034C,Zoea 2,Saturacion,90,75
Sala 07,L0713,0034C,Zoea 2,Saturacion,89,71
Sala 07,L0714,0034C,Zoea 2,Saturacion,90,76
Sala 05,L0501,0035C,Zoea 2,Saturacion,79,76
Sala 05,L0502,0035C,Zoea 2,Saturacion,79,66
Sala 05,L0503,0035C,Zoea 2,Saturacion,79,67
Sala 05,L0504,0035C,Zoea 2,Saturacion,79,69
Sala 05,L0505,0035C,Zoea 2,Saturacion,79,69
Sala 05,L0506,0035C,Zoea 2,Saturacion,79,67
Sala 05,L0507,0035C,Zoea 2,Saturacion,79,67
Sala 05,L0508,0035C,Zoea 2,Saturacion,79,69
Sala 05,L0509,0035C,Zoea 2,Saturacion,79,69
Sala 05,L0510,0035C,Zoea 2,Saturacion,79,69
Sala 05,L0511,0035C,Zoea 2,Saturacion,79,69
Sala 05,L0512,0035C,Zoea 2,Saturacion,79,70
Sala 07,L0701,0035C,Zoea 2,Saturacion,78,82
Sala 07,L0702,0035C,Zoea 2,Saturacion,81,82
Sala 07,L0703,0035C,Zoea 2,Saturacion,78,89
Sala 07,L0704,0035C,Zoea 2,Saturacion,79,96
Sala 07,L0705,0035C,Zoea 2,Saturacion,79,85
Sala 07,L0706,0035C,Zoea 2,Saturacion,78,84
Sala 07,L0707,0035C,Zoea 2,Saturacion,77,87
Sala 07,L0708,0035C,Zoea 2,Saturacion,77,88
Sala 07,L0709,0035C,Zoea 2,Saturacion,78,56
Sala 07,L0710,0035C,Zoea 2,Saturacion,77,68
Sala 07,L0711,0035C,Zoea 2,Saturacion,77,86
Sala 07,L0712,0035C,Zoea 2,Saturacion,76,85
Sala 07,L0713,0035C,Zoea 2,Saturacion,77,85
Sala 07,L0714,0035C,Zoea 2,Saturacion,78,78
Sala 08,L0801,0035C,Zoea 2,Saturacion,81,88
Sala 08,L0802,0035C,Zoea 2,Saturacion,76,88
Sala 08,L0803,0035C,Zoea 2,Saturacion,73,88
Sala 08,L0804,0035C,Zoea 2,Saturacion,77,86
Sala 08,L0805,0035C,Zoea 2,Saturacion,75,81
Sala 08,L0806,0035C,Zoea 2,Saturacion,74,91
Sala 08,L0807,0035C,Zoea 2,Saturacion,80,94
Sala 08,L0808,0035C,Zoea 2,Saturacion,79,89
Sala 08,L0809,0035C,Zoea 2,Saturacion,79,96
Sala 08,L0810,0035C,Zoea 2,Saturacion,74,83
Sala 08,L0811,0035C,Zoea 2,Saturacion,78,93
Sala 08,L0812,0035C,Zoea 2,Saturacion,78,84
Sala 08,L0813,0035C,Zoea 2,Saturacion,79,80
Sala 08,L0814,0035C,Zoea 2,Saturacion,80,75
Sala 10,L1001,0035C,Zoea 2,Saturacion,83,84
Sala 10,L1002,0035C,Zoea 2,Saturacion,84,80
Sala 10,L1003,0035C,Zoea 2,Saturacion,84,80
Sala 10,L1004,0035C,Zoea 2,Saturacion,84,84
Sala 11,L1101,0035C,Zoea 2,Saturacion,81,86
Sala 11,L1102,0035C,Zoea 2,Saturacion,80,80
Sala 11,L1103,0035C,Zoea 2,Saturacion,80,79
Sala 11,L1104,0035C,Zoea 2,Saturacion,84,80
Sala 11,L1105,0035C,Zoea 2,Saturacion,84,77
Sala 11,L1106,0035C,Zoea 2,Saturacion,85,88
Sala 11,L1107,0035C,Zoea 2,Saturacion,84,79
Sala 11,L1108,0035C,Zoea 2,Saturacion,86,83
Sala 11,L1109,0035C,Zoea 2,Saturacion,84,83
Sala 11,L1110,0035C,Zoea 2,Saturacion,86,84
Sala 11,L1111,0035C,Zoea 2,Saturacion,85,85
Sala 11,L1112,0035C,Zoea 2,Saturacion,85,85
Sala 11,L1113,0035C,Zoea 2,Saturacion,85,84
Sala 11,L1114,0035C,Zoea 2,Saturacion,85,85
Sala 03,L0302,0036C,Zoea 2,Saturacion,77,94
Sala 03,L0303,0036C,Zoea 2,Saturacion,76,94
Sala 03,L0304,0036C,Zoea 2,Saturacion,77,94
Sala 03,L0305,0036C,Zoea 2,Saturacion,76,94
Sala 03,L0306,0036C,Zoea 2,Saturacion,76,91
Sala 03,L0307,0036C,Zoea 2,Saturacion,76,92
Sala 03,L0308,0036C,Zoea 2,Saturacion,75,92
Sala 03,L0309,0036C,Zoea 2,Saturacion,76,93
Sala 03,L0310,0036C,Zoea 2,Saturacion,75,93
Sala 03,L0311,0036C,Zoea 2,Saturacion,75,92
Sala 03,L0312,0036C,Zoea 2,Saturacion,76,93
Sala 04,L0401,0036C,Zoea 2,Saturacion,76,79
Sala 04,L0402,0036C,Zoea 2,Saturacion,76,80
Sala 04,L0403,0036C,Zoea 2,Saturacion,76,88
Sala 04,L0404,0036C,Zoea 2,Saturacion,76,84
Sala 04,L0405,0036C,Zoea 2,Saturacion,76,81
Sala 04,L0406,0036C,Zoea 2,Saturacion,77,90
Sala 04,L0407,0036C,Zoea 2,Saturacion,78,86
Sala 04,L0408,0036C,Zoea 2,Saturacion,78,95
Sala 04,L0409,0036C,Zoea 2,Saturacion,77,87
Sala 04,L0410,0036C,Zoea 2,Saturacion,77,90
Sala 04,L0411,0036C,Zoea 2,Saturacion,78,85
Sala 04,L0412,0036C,Zoea 2,Saturacion,78,90
Sala 07,L0701,0036C,Zoea 2,Saturacion,81,87
Sala 07,L0702,0036C,Zoea 2,Saturacion,81,82
Sala 07,L0703,0036C,Zoea 2,Saturacion,81,83
Sala 07,L0704,0036C,Zoea 2,Saturacion,82,85
Sala 07,L0705,0036C,Zoea 2,Saturacion,84,90
Sala 07,L0706,0036C,Zoea 2,Saturacion,83,85
Sala 07,L0707,0036C,Zoea 2,Saturacion,82,77
Sala 07,L0708,0036C,Zoea 2,Saturacion,83,90
Sala 07,L0709,0036C,Zoea 2,Saturacion,84,85
Sala 07,L0710,0036C,Zoea 2,Saturacion,84,89
Sala 07,L0711,0036C,Zoea 2,Saturacion,83,86
Sala 07,L0712,0036C,Zoea 2,Saturacion,80,86
Sala 07,L0713,0036C,Zoea 2,Saturacion,81,82
Sala 07,L0714,0036C,Zoea 2,Saturacion,83,86
Sala 08,L0801,0036C,Zoea 2,Saturacion,81,92
Sala 08,L0802,0036C,Zoea 2,Saturacion,79,93
Sala 08,L0803,0036C,Zoea 2,Saturacion,79,93
Sala 08,L0804,0036C,Zoea 2,Saturacion,80,93
Sala 08,L0805,0036C,Zoea 2,Saturacion,77,93
Sala 08,L0806,0036C,Zoea 2,Saturacion,80,93
Sala 08,L0807,0036C,Zoea 2,Saturacion,82,71
Sala 08,L0808,0036C,Zoea 2,Saturacion,80,76
Sala 08,L0809,0036C,Zoea 2,Saturacion,80,80
Sala 08,L0810,0036C,Zoea 2,Saturacion,79,80
Sala 08,L0811,0036C,Zoea 2,Saturacion,79,80
Sala 08,L0812,0036C,Zoea 2,Saturacion,81,74
Sala 08,L0813,0036C,Zoea 2,Saturacion,79,80
Sala 08,L0814,0036C,Zoea 2,Saturacion,80,82
Sala 10,L1001,0036C,Zoea 2,Saturacion,84,86
Sala 10,L1002,0036C,Zoea 2,Saturacion,84,89
Sala 10,L1003,0036C,Zoea 2,Saturacion,84,89
Sala 10,L1004,0036C,Zoea 2,Saturacion,84,89
Sala 10,L1005,0036C,Zoea 2,Saturacion,84,89
Sala 10,L1006,0036C,Zoea 2,Saturacion,84,89
Sala 10,L1007,0036C,Zoea 2,Saturacion,84,81
Sala 10,L1008,0036C,Zoea 2,Saturacion,85,89
Sala 10,L1009,0036C,Zoea 2,Saturacion,84,89
Sala 10,L1010,0036C,Zoea 2,Saturacion,76,79
Sala 10,L1011,0036C,Zoea 2,Saturacion,76,82
Sala 10,L1012,0036C,Zoea 2,Saturacion,76,82
Sala 10,L1013,0036C,Zoea 2,Saturacion,76,82
Sala 10,L1014,0036C,Zoea 2,Saturacion,76,86
Sala 11,L1101,0036C,Zoea 2,Saturacion,80,83
Sala 11,L1102,0036C,Zoea 2,Saturacion,76,81
Sala 11,L1103,0036C,Zoea 2,Saturacion,75,81
Sala 11,L1104,0036C,Zoea 2,Saturacion,76,100
Sala 11,L1105,0036C,Zoea 2,Saturacion,76,93
Sala 11,L1106,0036C,Zoea 2,Saturacion,76,93
Sala 11,L1107,0036C,Zoea 2,Saturacion,76,81
Sala 11,L1108,0036C,Zoea 2,Saturacion,76,93
Sala 11,L1109,0036C,Zoea 2,Saturacion,75,89
Sala 11,L1110,0036C,Zoea 2,Saturacion,76,95
Sala 11,L1111,0036C,Zoea 2,Saturacion,74,94
Sala 11,L1112,0036C,Zoea 2,Saturacion,76,95
Sala 11,L1113,0036C,Zoea 2,Saturacion,75,95
Sala 11,L1114,0036C,Zoea 2,Saturacion,76,94
Sala 04,L0401,0037C,Zoea 2,Saturacion,83,93
Sala 04,L0402,0037C,Zoea 2,Saturacion,83,98
Sala 04,L0403,0037C,Zoea 2,Saturacion,83,97
Sala 04,L0404,0037C,Zoea 2,Saturacion,83,93
Sala 04,L0405,0037C,Zoea 2,Saturacion,83,97
Sala 04,L0406,0037C,Zoea 2,Saturacion,83,95
Sala 04,L0407,0037C,Zoea 2,Saturacion,83,98
Sala 04,L0408,0037C,Zoea 2,Saturacion,83,97
Sala 04,L0409,0037C,Zoea 2,Saturacion,83,100
Sala 04,L0410,0037C,Zoea 2,Saturacion,83,98
Sala 04,L0411,0037C,Zoea 2,Saturacion,83,100
Sala 04,L0412,0037C,Zoea 2,Saturacion,83,100
Sala 05,L0501,0037C,Zoea 2,Saturacion,79,97
Sala 05,L0502,0037C,Zoea 2,Saturacion,79,97
Sala 05,L0503,0037C,Zoea 2,Saturacion,79,97
Sala 05,L0504,0037C,Zoea 2,Saturacion,78,95
Sala 05,L0505,0037C,Zoea 2,Saturacion,78,97
Sala 05,L0506,0037C,Zoea 2,Saturacion,79,94
Sala 05,L0507,0037C,Zoea 2,Saturacion,79,94
Sala 05,L0508,0037C,Zoea 2,Saturacion,79,92
Sala 05,L0509,0037C,Zoea 2,Saturacion,79,91
Sala 05,L0510,0037C,Zoea 2,Saturacion,79,92
Sala 05,L0511,0037C,Zoea 2,Saturacion,79,94
Sala 05,L0512,0037C,Zoea 2,Saturacion,79,92
Sala 06,L0601,0037C,Zoea 2,Saturacion,73,91
Sala 06,L0602,0037C,Zoea 2,Saturacion,73,92
Sala 06,L0603,0037C,Zoea 2,Saturacion,72,92
Sala 06,L0604,0037C,Zoea 2,Saturacion,73,90
Sala 06,L0605,0037C,Zoea 2,Saturacion,73,92
Sala 06,L0606,0037C,Zoea 2,Saturacion,73,91
Sala 06,L0607,0037C,Zoea 2,Saturacion,73,93
Sala 06,L0608,0037C,Zoea 2,Saturacion,73,90
Sala 06,L0609,0037C,Zoea 2,Saturacion,73,90
Sala 06,L0610,0037C,Zoea 2,Saturacion,73,91
Sala 06,L0611,0037C,Zoea 2,Saturacion,73,93
Sala 06,L0612,0037C,Zoea 2,Saturacion,73,90
Sala 06,L0613,0037C,Zoea 2,Saturacion,73,89
Sala 06,L0614,0037C,Zoea 2,Saturacion,73,90
Sala 07,L0701,0037C,Zoea 2,Saturacion,84,76
Sala 07,L0702,0037C,Zoea 2,Saturacion,83,79
Sala 07,L0703,0037C,Zoea 2,Saturacion,84,76
Sala 07,L0704,0037C,Zoea 2,Saturacion,84,82
Sala 07,L0705,0037C,Zoea 2,Saturacion,82,84
Sala 07,L0706,0037C,Zoea 2,Saturacion,83,76
Sala 07,L0707,0037C,Zoea 2,Saturacion,83,74
Sala 07,L0708,0037C,Zoea 2,Saturacion,84,74
Sala 07,L0709,0037C,Zoea 2,Saturacion,85,75
Sala 07,L0710,0037C,Zoea 2,Saturacion,85,71
Sala 07,L0711,0037C,Zoea 2,Saturacion,84,83
Sala 07,L0712,0037C,Zoea 2,Saturacion,84,74
Sala 07,L0713,0037C,Zoea 2,Saturacion,84,68
Sala 07,L0714,0037C,Zoea 2,Saturacion,85,65
Sala 09,L0901,0037C,Zoea 2,Saturacion,82,83
Sala 09,L0902,0037C,Zoea 2,Saturacion,82,68
Sala 09,L0903,0037C,Zoea 2,Saturacion,83,85
Sala 09,L0904,0037C,Zoea 2,Saturacion,83,77
Sala 09,L0905,0037C,Zoea 2,Saturacion,83,81
Sala 09,L0906,0037C,Zoea 2,Saturacion,83,85
Sala 09,L0907,0037C,Zoea 2,Saturacion,84,85
Sala 09,L0908,0037C,Zoea 2,Saturacion,83,79
Sala 09,L0909,0037C,Zoea 2,Saturacion,83,81
Sala 09,L0910,0037C,Zoea 2,Saturacion,82,80
Sala 09,L0911,0037C,Zoea 2,Saturacion,83,81
Sala 09,L0912,0037C,Zoea 2,Saturacion,83,80
Sala 09,L0913,0037C,Zoea 2,Saturacion,83,71
Sala 09,L0914,0037C,Zoea 2,Saturacion,83,77
Sala 11,L1101,0037C,Zoea 2,Saturacion,79,83
Sala 11,L1102,0037C,Zoea 2,Saturacion,79,87
Sala 11,L1103,0037C,Zoea 2,Saturacion,80,79
Sala 11,L1104,0037C,Zoea 2,Saturacion,83,74
Sala 11,L1105,0037C,Zoea 2,Saturacion,82,75
Sala 11,L1106,0037C,Zoea 2,Saturacion,80,74
Sala 11,L1107,0037C,Zoea 2,Saturacion,81,79
Sala 11,L1108,0037C,Zoea 2,Saturacion,81,79
Sala 11,L1109,0037C,Zoea 2,Saturacion,82,81
Sala 11,L1110,0037C,Zoea 2,Saturacion,83,81
Sala 11,L1111,0037C,Zoea 2,Saturacion,81,82
Sala 11,L1112,0037C,Zoea 2,Saturacion,80,81
Sala 11,L1113,0037C,Zoea 2,Saturacion,85,81
Sala 11,L1114,0037C,Zoea 2,Saturacion,84,82
Sala 03,L0302,0038C,Zoea 2,Saturacion,70,93
Sala 03,L0303,0038C,Zoea 2,Saturacion,70,93
Sala 03,L0304,0038C,Zoea 2,Saturacion,70,93
Sala 03,L0305,0038C,Zoea 2,Saturacion,71,93
Sala 03,L0306,0038C,Zoea 2,Saturacion,72,93
Sala 03,L0307,0038C,Zoea 2,Saturacion,73,94
Sala 03,L0308,0038C,Zoea 2,Saturacion,72,93
Sala 03,L0309,0038C,Zoea 2,Saturacion,73,96
Sala 03,L0310,0038C,Zoea 2,Saturacion,74,96
Sala 03,L0311,0038C,Zoea 2,Saturacion,74,96
Sala 03,L0312,0038C,Zoea 2,Saturacion,73,96
Sala 04,L0401,0038C,Zoea 2,Saturacion,82,95
Sala 04,L0402,0038C,Zoea 2,Saturacion,82,99
Sala 04,L0403,0038C,Zoea 2,Saturacion,82,93
Sala 04,L0404,0038C,Zoea 2,Saturacion,82,89
Sala 04,L0405,0038C,Zoea 2,Saturacion,82,97
Sala 04,L0406,0038C,Zoea 2,Saturacion,82,99
Sala 04,L0407,0038C,Zoea 2,Saturacion,82,95
Sala 04,L0408,0038C,Zoea 2,Saturacion,82,96
Sala 04,L0409,0038C,Zoea 2,Saturacion,82,96
Sala 04,L0410,0038C,Zoea 2,Saturacion,82,92
Sala 04,L0411,0038C,Zoea 2,Saturacion,82,94
Sala 04,L0412,0038C,Zoea 2,Saturacion,82,97
Sala 05,L0501,0038C,Zoea 2,Saturacion,79,87
Sala 05,L0502,0038C,Zoea 2,Saturacion,79,85
Sala 05,L0503,0038C,Zoea 2,Saturacion,79,83
Sala 05,L0504,0038C,Zoea 2,Saturacion,79,84
Sala 05,L0505,0038C,Zoea 2,Saturacion,79,83
Sala 05,L0506,0038C,Zoea 2,Saturacion,79,83
Sala 05,L0507,0038C,Zoea 2,Saturacion,79,83
Sala 05,L0508,0038C,Zoea 2,Saturacion,79,88
Sala 05,L0509,0038C,Zoea 2,Saturacion,79,84
Sala 05,L0510,0038C,Zoea 2,Saturacion,79,86
Sala 05,L0511,0038C,Zoea 2,Saturacion,79,84
Sala 06,L0609,0038C,Zoea 2,Saturacion,77,90
Sala 06,L0610,0038C,Zoea 2,Saturacion,77,92
Sala 06,L0611,0038C,Zoea 2,Saturacion,78,85
Sala 06,L0612,0038C,Zoea 2,Saturacion,79,88
Sala 06,L0613,0038C,Zoea 2,Saturacion,79,92
Sala 06,L0614,0038C,Zoea 2,Saturacion,79,95
Sala 07,L0701,0038C,Zoea 2,Saturacion,84,85
Sala 07,L0702,0038C,Zoea 2,Saturacion,84,85
Sala 07,L0703,0038C,Zoea 2,Saturacion,82,87
Sala 07,L0704,0038C,Zoea 2,Saturacion,83,85
Sala 07,L0705,0038C,Zoea 2,Saturacion,84,87
Sala 07,L0706,0038C,Zoea 2,Saturacion,86,90
Sala 07,L0707,0038C,Zoea 2,Saturacion,85,83
Sala 07,L0708,0038C,Zoea 2,Saturacion,86,83
Sala 07,L0709,0038C,Zoea 2,Saturacion,85,85
Sala 07,L0710,0038C,Zoea 2,Saturacion,85,87
Sala 07,L0711,0038C,Zoea 2,Saturacion,85,85
Sala 07,L0712,0038C,Zoea 2,Saturacion,84,85
Sala 07,L0713,0038C,Zoea 2,Saturacion,84,85
Sala 07,L0714,0038C,Zoea 2,Saturacion,85,79
Sala 08,L0801,0038C,Zoea 2,Saturacion,83,88
Sala 08,L0802,0038C,Zoea 2,Saturacion,80,85
Sala 08,L0803,0038C,Zoea 2,Saturacion,76,88
Sala 08,L0804,0038C,Zoea 2,Saturacion,78,81
Sala 08,L0805,0038C,Zoea 2,Saturacion,77,72
Sala 08,L0806,0038C,Zoea 2,Saturacion,77,72
Sala 08,L0807,0038C,Zoea 2,Saturacion,79,68
Sala 08,L0808,0038C,Zoea 2,Saturacion,77,76
Sala 08,L0809,0038C,Zoea 2,Saturacion,77,89
Sala 08,L0810,0038C,Zoea 2,Saturacion,78,75
Sala 08,L0811,0038C,Zoea 2,Saturacion,79,72
Sala 08,L0812,0038C,Zoea 2,Saturacion,82,93
Sala 08,L0813,0038C,Zoea 2,Saturacion,80,89
Sala 08,L0814,0038C,Zoea 2,Saturacion,81,88
Sala 09,L0903,0038C,Zoea 2,Saturacion,84,88
Sala 09,L0904,0038C,Zoea 2,Saturacion,84,91
Sala 09,L0905,0038C,Zoea 2,Saturacion,85,92
Sala 09,L0906,0038C,Zoea 2,Saturacion,85,92
Sala 09,L0907,0038C,Zoea 2,Saturacion,85,91
Sala 09,L0908,0038C,Zoea 2,Saturacion,84,81
Sala 09,L0909,0038C,Zoea 2,Saturacion,85,87
Sala 09,L0910,0038C,Zoea 2,Saturacion,84,89
Sala 09,L0911,0038C,Zoea 2,Saturacion,85,82
Sala 09,L0912,0038C,Zoea 2,Saturacion,85,79
Sala 09,L0913,0038C,Zoea 2,Saturacion,84,73
Sala 09,L0914,0038C,Zoea 2,Saturacion,85,80
Sala 10,L1001,0038C,Zoea 2,Saturacion,78,63
Sala 10,L1002,0038C,Zoea 2,Saturacion,79,81
Sala 10,L1003,0038C,Zoea 2,Saturacion,79,81
Sala 10,L1004,0038C,Zoea 2,Saturacion,79,74
Sala 10,L1005,0038C,Zoea 2,Saturacion,79,73
Sala 10,L1006,0038C,Zoea 2,Saturacion,79,78
Sala 10,L1007,0038C,Zoea 2,Saturacion,79,81
Sala 10,L1008,0038C,Zoea 2,Saturacion,79,81
Sala 10,L1009,0038C,Zoea 2,Saturacion,79,70
Sala 10,L1010,0038C,Zoea 2,Saturacion,79,78
Sala 10,L1011,0038C,Zoea 2,Saturacion,78,73
Sala 10,L1012,0038C,Zoea 2,Saturacion,79,82
Sala 10,L1013,0038C,Zoea 2,Saturacion,79,88
Sala 10,L1014,0038C,Zoea 2,Saturacion,79,88
Sala 11,L1101,0038C,Zoea 2,Saturacion,81,84
Sala 11,L1102,0038C,Zoea 2,Saturacion,78,80
Sala 11,L1103,0038C,Zoea 2,Saturacion,78,76
Sala 11,L1104,0038C,Zoea 2,Saturacion,77,80
Sala 11,L1105,0038C,Zoea 2,Saturacion,79,84
Sala 11,L1106,0038C,Zoea 2,Saturacion,79,76
Sala 11,L1107,0038C,Zoea 2,Saturacion,78,76
Sala 11,L1108,0038C,Zoea 2,Saturacion,81,76
Sala 11,L1109,0038C,Zoea 2,Saturacion,81,76
Sala 11,L1110,0038C,Zoea 2,Saturacion,80,85
Sala 11,L1111,0038C,Zoea 2,Saturacion,80,83
Sala 11,L1112,0038C,Zoea 2,Saturacion,77,83
Sala 11,L1113,0038C,Zoea 2,Saturacion,79,80
Sala 11,L1114,0038C,Zoea 2,Saturacion,80,78
Sala 03,L0303,0039C,Zoea 2,Saturacion,81,98
Sala 03,L0304,0039C,Zoea 2,Saturacion,79,95
Sala 03,L0305,0039C,Zoea 2,Saturacion,80,99
Sala 03,L0306,0039C,Zoea 2,Saturacion,78,99
Sala 03,L0307,0039C,Zoea 2,Saturacion,79,99
Sala 03,L0308,0039C,Zoea 2,Saturacion,79,98
Sala 03,L0309,0039C,Zoea 2,Saturacion,80,98
Sala 03,L0310,0039C,Zoea 2,Saturacion,79,98
Sala 03,L0311,0039C,Zoea 2,Saturacion,81,98
Sala 03,L0312,0039C,Zoea 2,Saturacion,82,100
Sala 05,L0501,0039C,Zoea 2,Saturacion,80,99
Sala 05,L0502,0039C,Zoea 2,Saturacion,80,102
Sala 05,L0503,0039C,Zoea 2,Saturacion,80,102
Sala 05,L0504,0039C,Zoea 2,Saturacion,80,99
Sala 05,L0505,0039C,Zoea 2,Saturacion,80,99
Sala 05,L0506,0039C,Zoea 2,Saturacion,80,97
Sala 05,L0507,0039C,Zoea 2,Saturacion,80,99
Sala 05,L0508,0039C,Zoea 2,Saturacion,80,101
Sala 05,L0509,0039C,Zoea 2,Saturacion,80,104
Sala 05,L0510,0039C,Zoea 2,Saturacion,80,95
Sala 05,L0511,0039C,Zoea 2,Saturacion,80,102
Sala 05,L0512,0039C,Zoea 2,Saturacion,80,103
Sala 06,L0601,0039C,Zoea 2,Saturacion,76,92
Sala 06,L0602,0039C,Zoea 2,Saturacion,75,92
Sala 06,L0603,0039C,Zoea 2,Saturacion,75,88
Sala 06,L0604,0039C,Zoea 2,Saturacion,76,88
Sala 06,L0605,0039C,Zoea 2,Saturacion,76,88
Sala 06,L0606,0039C,Zoea 2,Saturacion,76,89
Sala 06,L0607,0039C,Zoea 2,Saturacion,76,88
Sala 06,L0608,0039C,Zoea 2,Saturacion,75,90
Sala 06,L0609,0039C,Zoea 2,Saturacion,75,88
Sala 06,L0610,0039C,Zoea 2,Saturacion,76,90
Sala 06,L0614,0039C,Zoea 2,Saturacion,75,86
Sala 08,L0801,0039C,Zoea 2,Saturacion,76,77
Sala 08,L0802,0039C,Zoea 2,Saturacion,74,84
Sala 08,L0803,0039C,Zoea 2,Saturacion,73,88
Sala 08,L0804,0039C,Zoea 2,Saturacion,73,84
Sala 08,L0805,0039C,Zoea 2,Saturacion,73,91
Sala 08,L0806,0039C,Zoea 2,Saturacion,73,63
Sala 08,L0807,0039C,Zoea 2,Saturacion,73,70
Sala 08,L0808,0039C,Zoea 2,Saturacion,73,65
Sala 08,L0809,0039C,Zoea 2,Saturacion,74,65
Sala 08,L0810,0039C,Zoea 2,Saturacion,74,69
Sala 08,L0811,0039C,Zoea 2,Saturacion,73,80
Sala 08,L0812,0039C,Zoea 2,Saturacion,73,67
Sala 08,L0813,0039C,Zoea 2,Saturacion,73,72
Sala 08,L0814,0039C,Zoea 2,Saturacion,72,72
Sala 09,L0901,0039C,Zoea 2,Saturacion,88,73
Sala 09,L0902,0039C,Zoea 2,Saturacion,88,75
Sala 09,L0903,0039C,Zoea 2,Saturacion,86,72
Sala 09,L0904,0039C,Zoea 2,Saturacion,86,73
Sala 09,L0905,0039C,Zoea 2,Saturacion,86,73
Sala 09,L0906,0039C,Zoea 2,Saturacion,86,69
Sala 09,L0907,0039C,Zoea 2,Saturacion,86,65
Sala 09,L0908,0039C,Zoea 2,Saturacion,87,65
Sala 09,L0909,0039C,Zoea 2,Saturacion,85,74
Sala 09,L0910,0039C,Zoea 2,Saturacion,85,68
Sala 09,L0911,0039C,Zoea 2,Saturacion,87,71
Sala 09,L0912,0039C,Zoea 2,Saturacion,86,68
Sala 09,L0913,0039C,Zoea 2,Saturacion,86,70
Sala 09,L0914,0039C,Zoea 2,Saturacion,86,71
Sala 10,L1001,0039C,Zoea 2,Saturacion,80,83
Sala 10,L1002,0039C,Zoea 2,Saturacion,81,83
Sala 10,L1003,0039C,Zoea 2,Saturacion,80,82
Sala 10,L1004,0039C,Zoea 2,Saturacion,80,82
